#Compiled by SeeTweet 2.1.7b.
#Search performed at 2013-10-14 15:28
#Search location: U.S. 4-location coverage points (Texas, KC, SD, SF)
#Search term: y'all
source,city,state,lat,long,uid,tid,center,incl
citystate,gardena,ca,33.8883487,-118.3089624,252895166,389804892585725952,3,0
geo,unk,unk,38.61216823,-121.39754696,566840550,389804864404193280,3,0
geo,unk,unk,33.87509471,-118.20901358,778372274,389804810893266944,3,0
geo,unk,unk,34.22167727,-118.50393277,171593590,389804752504377345,3,0
citystate,riverside,ca,40.863741,-123.9706144,238442402,389804602839019522,3,0
knowncity,la,unk,34.05,-118.25,114274058,389804596191047680,3,0
knowncity,san francisco,unk,37.77,-122.42,1138136887,389804256795951104,3,0
citystate,moreno valley,ca,33.937517,-117.2305944,100649738,389804155587792896,3,0
knowncity,sacramento,unk,38.56,-121.47,451959732,389804054974844929,3,0
ut,unk,unk,36.134496,-115.159135,79308296,389804052491812864,3,0
geo,unk,unk,36.347139,-119.660095,1859738419,389803761230966784,3,0
citystate,los angeles,ca,34.0522342,-118.2436849,1870919089,389803744093016064,3,0
citystate,downey,ca,33.9400143,-118.1325688,1275713778,389803691316088832,3,0
citystate,hesperia,ca,34.4263886,-117.3008784,193936568,389803578019565568,3,0
citystate,long beach,ca,33.7669623,-118.1892348,1057699825,389803473505886208,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389803365573869568,3,0
knowncity,los angeles,unk,34.05,-118.25,1586726125,389803313262522368,3,0
knowncity,las vegas,unk,36.18,-115.14,57539167,389802990477258752,3,0
citystate,long beach,ca,33.7669623,-118.1892348,140720275,389802929919897600,3,0
